latitude_dd,longitude_dd,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,siteNotes,latitude,longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_types,hwm_qualities,marker,vertical_datums,approval,event,site,peak_summary,files,horizontal_datums,horizontal_collect_methods,vertical_collect_methods,survey_member,flag_member,Links,wind
40.99918,-73.65872,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00001,,,,CT,Fairfield County,,Yes,,40.9991,-73.65944,5960,,7106,24,5,2,fence,,10.3,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
40.99902,-73.65938,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00001,,,,CT,Fairfield County,,Yes,,40.9991,-73.65944,5961,,7106,24,5,2,structure,,10.4,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.09975,-73.41588,Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00003,,,,CT,Fairfield County,,Yes,,41.09979,-73.41568,5962,,7109,24,5,1,building,,10.1,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.09927,-73.41557,Sandy,Seed line,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00003,,,,CT,Fairfield County,,Yes,,41.09979,-73.41568,5963,,7109,24,5,4,support post,,10.2,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.12284,-73.3699,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00006,,,,CT,Fairfield County,,Yes,,41.1231,-73.36998,5964,,7112,24,5,2,deck,,10.1,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.1234,-73.37042,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00006,,,,CT,Fairfield County,,Yes,,41.1231,-73.36998,5965,,7112,24,5,2,sidewalk,,10.1,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.147003,-73.364967,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00005,,,,CT,Fairfield County,,Yes,,41.14762,-73.36481,5966,,7113,24,5,2,bridge,,10.2,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.146989,-73.364978,Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00005,,,,CT,Fairfield County,,Yes,,41.14762,-73.36481,5967,,7113,24,5,3,bridge,,10.3,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.147272,-73.364119,Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00005,,,,CT,Fairfield County,,Yes,,41.14762,-73.36481,5968,,7113,24,5,1,bridge,,10.2,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.1633,-73.110917,Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00010,,,,CT,Fairfield County,,Yes,,41.16316,-73.10901,5969,,7114,24,5,3,building,,8.6,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.1626,-73.11095,Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00010,,,,CT,Fairfield County,,Yes,,41.16316,-73.10901,5970,,7114,24,5,3,building,,8.6,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.16306,-73.11698,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00010,,,,CT,Fairfield County,,Yes,,41.16316,-73.10901,5971,,7114,24,2,3,road,,8.8,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.25372,-73.088751,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00009,,,,CT,Fairfield County,,Yes,,41.25325,-73.08843,5972,,7118,24,2,3,ground,,9.6,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.253452,-73.088672,Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI00009,,,,CT,Fairfield County,,Yes,,41.25325,-73.08843,5973,,7118,24,5,3,ground,,9.6,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.01664539,-73.62831916,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI07186,,,,CT,Fairfield County,,Yes,,41.01664539,-73.62831916,5974,,7186,24,2,2,grass,,9.8,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.02180513,-73.61518378,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI07187,,,,CT,Fairfield County,,Yes,,41.02180513,-73.61518378,5975,,7187,24,2,2,grass,,9.9,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.03277867,-73.59195979,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTFAI07188,,,,CT,Fairfield County,,Yes,,41.03277867,-73.59195979,5976,,7188,24,2,2,grass,,10,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,60
41.269339,-72.529702,Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTMID00018,,,,CT,Middlesex County,,Yes,,41.269194,-72.529361,5977,,7119,24,5,1,shed,,8,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.26914,-72.53095,Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTMID00018,,,,CT,Middlesex County,,Yes,,41.269194,-72.529361,5978,,7119,24,5,1,utility box,,7.1,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.276908,-72.524291,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTMID07189,,,,CT,Middlesex County,,Yes,,41.276908,-72.524291,5979,,7189,24,5,2,gazebo,,6.8,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.282559,-72.351612,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTMID00019,,,,CT,Middlesex County,,Yes,,41.281111,-72.352222,5980,,7123,24,2,3,road,,7,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,78
41.28443,-72.3514,Sandy,Debris,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTMID00019,,,,CT,Middlesex County,,Yes,,41.281111,-72.352222,5981,,7123,24,2,1,grass,,7,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.28185,-72.35153,Sandy,Debris,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTMID00019,,,,CT,Middlesex County,,Yes,,41.281111,-72.352222,5982,,7123,24,2,1,grass,,7.1,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.27288,-72.35782,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTMID07190,,,,CT,Middlesex County,,Yes,,41.27288,-72.35782,5983,,7190,24,2,2,ground,,6.9,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.2108,-73.05082,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTNEW07191,,,,CT,New Haven County,,Yes,,41.211286,-73.049475,5984,,7191,24,2,2,pavement,,9.3,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.21085,-73.0506,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTNEW07191,,,,CT,New Haven County,,Yes,,41.211286,-73.049475,5985,,7191,24,2,2,utility pole,,9.5,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.262154,-72.822238,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTNEW07192,,,,CT,New Haven County,,Yes,,41.260402,-72.820642,5986,,7192,24,2,2,building,,9.7,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.260995,-72.821059,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTNEW07192,,,,CT,New Haven County,,Yes,,41.260402,-72.820642,5987,,7192,24,2,3,mowed grass,,8.9,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.267593,-72.819286,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTNEW07193,,,,CT,New Haven County,,Yes,,41.267593,-72.819286,5988,,7193,24,2,3,bridge,,9.4,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.268652,-72.669539,Sandy,Debris,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTNEW07194,,,,CT,New Haven County,,Yes,,41.268652,-72.669539,5989,,7194,24,2,1,fence,,8.4,2,,,,,,4,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.325194,-71.985075,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Handheld GPS,NAD83,Marie Peppler,,CTNEW07195,"Town Dock Noank located in the village of Noank, near the west shore of the mouth of the Mystic River. Public pier at the end of Main Street. Bracket for sensor located to center piling in cluster of 3 pilings at the end of dock near the boat launch.",,SWaTH,CT,New London County,,No,,41.32525,-71.9846,5990,,7195,24,2,2,building,,6.7,2,,,,,,1,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.38061,-71.96778,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,CTNEW00027,,,,CT,New London County,,Yes,,41.380806,-71.967917,5991,,7142,24,2,2,ground,,6.4,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.31675,-72.06161,Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Handheld GPS,NAD83,Marie Peppler,,CTNEW00025,Uconn Avery Point,,,CT,New London County,,No,,41.31675,-72.060917,5992,,7129,24,1,2,building,,5.7,2,,,,,,1,,,,10/30/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.344194,-71.908944,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Phone/Car GPS,NAD83,Marie Peppler,,CTNEW07134,"Site used as SSS location for TS's Irene and Sandy. Approx. 0.75 mi east of intersection on Rtes. 1 & 1A on Rte. 1A From I-95 Northbound, take exit 91 (Rte. 234), turn right off the exit and take the 3rd left  onto Flanders Rd. Follow Flanders Rd. to the",Network critical,SWaTH,CT,New London County,,No,"BM YY37, elevation: 12.64ft(NAVD88), lat: 41 20 56.3 N long: 71 54 46.1 W",41.344333,-71.909472,5993,,7134,24,5,2,bridge,,6,2,,,,,,3,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.346694,-71.96725,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Handheld GPS,NAD83,Marie Peppler,,CTNEW00029,"Bracket sensor secured to piling facing south on the 10th piling from the west end of retaining wall next to parking lot, 2 pilings past a wooden ladder affixed to the retaining wall.",Network critical,SWaTH,CT,New London County,,No,"BM Info:
BM Y 37 (LW0720)
lat: 41 21 01.6
Long: 71 57 34.3
Elevation = 10.88 ft (NAVD 88)",41.346667,-71.967667,5994,,7135,24,5,2,fence,,6,2,,,,,,1,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.800332,-69.980697,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR07196,,,,MA,Barnstable County,,Yes,,41.80028,-69.98068,5995,,7196,24,2,2,tree,,7.3,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.598,-70.643389,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR07197,,,,MA,Barnstable County,,Yes,,41.598,-70.643389,5996,,7197,24,2,2,ground,,5.3,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.622389,-70.39325,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR00026,,,,MA,Barnstable County,,Yes,,41.62131,-70.39557,5997,,7152,24,5,2,post,,3.6,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.64376,-70.25256,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR07198,,,,MA,Barnstable County,,Yes,,41.64376,-70.25256,5998,,7198,24,2,3,post,,4,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.66755,-70.08981,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR00027,,,,MA,Barnstable County,,Yes,,41.66752,-70.08976,5999,,7156,24,2,2,boat ramp,,3,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.55048,-70.55136,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR07199,,,,MA,Barnstable County,,Yes,,41.55048,-70.55136,6000,,7199,24,2,3,beach,,4.6,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.641954,-70.277469,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR00028,Hyannis Yacht Club,Network critical,SWaTH,MA,Barnstable County,,No,,41.63949,-70.27664,6001,,7153,24,2,2,breach,,4.1,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.55244,-70.54903,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR00025,Menauhant Yacht Club,Network critical,SWaTH,MA,Barnstable County,,No,gate lock=7523,41.55283,-70.54864,6002,,7148,24,2,3,breach,,5.1,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.605575,-70.65155,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR00024,Chapoquoit Point,Network critical,,MA,Barnstable County,,No,,41.60618,-70.65186,6003,,7150,24,2,3,breach,,6.3,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.65565,-70.62449,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABAR00023,Megansett Town Dock,Network critical,SWaTH,MA,Barnstable County,,No,,41.65638,-70.62355,6004,,7155,24,2,2,,,6,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.51623,-71.07173,Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABRI00016,Westport Point Dock,Network critical,SWaTH,MA,Bristol County,,No,,41.51626,-71.07168,6005,,7146,24,5,1,building,,5.8,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.59426,-70.84933,Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MABRI00017,Hoppy's Landing,Network critical,SWaTH,MA,Bristol County,,No,,41.59597,-70.84321,6006,,7149,24,5,2,,,7,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,85
41.46143,-70.561,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MADUK07200,,,,MA,Dukes County,,Yes,,41.46143,-70.561,6007,,7200,24,2,3,grass,,4.2,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.43015,-70.60155,Sandy,Debris,Unknown/Historical,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MADUK07201,,,,MA,Dukes County,,Yes,,41.43015,-70.60155,6008,,7201,24,2,6,ground,,3.8,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.41439,-70.56044,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MADUK07202,,,,MA,Dukes County,,Yes,,41.41439,-70.56044,6009,,7202,24,2,3,ground,,4.6,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.3871,-70.51397,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MADUK07203,,,,MA,Dukes County,,Yes,,41.3871,-70.51397,6010,,7203,24,2,3,grass,,3.8,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.35262,-70.4998,Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MADUK07204,,,,MA,Dukes County,,Yes,,41.35262,-70.4998,6011,,7204,24,2,4,wooden fence,,5.8,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.35049,-70.52884,Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MADUK07205,,,,MA,Dukes County,,Yes,,41.35049,-70.52884,6012,,7205,24,5,1,under deck,,7,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.37607,-70.67,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MADUK07206,,,,MA,Dukes County,,Yes,,41.37607,-70.67,6013,,7206,24,2,3,path and grass,,6.2,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.34553,-70.70709,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MADUK07207,,,,MA,Dukes County,,Yes,,41.34553,-70.70709,6014,,7207,24,2,3,dirt road,,7,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.45729,-70.60174,Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MADUK07208,,,,MA,Dukes County,,Yes,,41.45729,-70.60174,6015,,7208,24,2,4,grass,,5,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
42.82298,-70.82677,Sandy,Debris,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MAESS07209,,,,MA,Essex County,,Yes,,42.82298,-70.82677,6016,,7209,24,2,1,tree,,9.2,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
42.82286,-70.82668,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MAESS07210,,,,MA,Essex County,,Yes,,42.82286,-70.82668,6017,,7210,24,2,2,tree,,9.5,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
42.8101,-70.86192,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MAESS07211,,,,MA,Essex County,,Yes,,42.8101,-70.86192,6018,,7211,24,2,2,tree,,8.4,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
42.81666,-70.81998,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MAESS07212,"Plum Island, Newburyport, MA",Network critical,SWaTH,MA,Essex County,,No,,42.816934,-70.820202,6019,,7212,24,2,2,ground,,10.2,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
42.76347,-70.84706,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MAESS07213,,,,MA,Essex County,,Yes,,42.76347,-70.84706,6020,,7213,24,2,3,ground,,7.1,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
42.43329,-70.93477,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MAESS07214,"Nahant Dory Club, Tudor Wharf, Nahant",Network critical,SWaTH,MA,Essex County,,No,,42.43329,-70.93477,6021,,7214,24,2,2,seawall,,13.2,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
42.421942,-70.917157,Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MAESS07215,,,,MA,Essex County,,Yes,,42.420961,-70.918315,6022,,7215,24,2,4,grass,,9.6,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.27001,-70.20065,Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MANAN07216,,,,MA,Nantucket County,,Yes,,41.27001,-70.20065,6023,,7216,24,2,3,backyard,,11.5,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.28621,-70.19159,Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MANAN07217,,,,MA,Nantucket County,,Yes,,41.28621,-70.19159,6024,,7217,24,2,2,vegetation,,3.8,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
41.28973,-70.09292,Sandy,Debris,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,MANAN07218,,,,MA,Nantucket County,,Yes,,41.28973,-70.09292,6025,,7218,24,2,1,lawn,,3.3,2,,,,,,4,,,,10/29/2012 0:00,,2,36,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,,83
